,gender,lsat,pass_bar,race1,ugpa
18917,1,46.0,1,0,3.0
18918,0,32.0,1,0,3.0
18919,0,31.0,1,0,3.0
18920,1,33.0,1,0,3.0
18921,0,35.0,1,0,3.0
18922,0,30.5,-1,0,3.0
18923,1,38.0,1,0,3.0
18924,0,40.0,1,0,3.0
18925,1,27.5,1,1,3.0
18926,1,35.0,1,1,3.0
18927,1,42.0,1,1,3.0
18928,0,28.0,-1,0,3.0
18929,1,31.5,1,0,3.0
18930,0,30.0,1,0,3.0
18931,1,35.0,1,0,3.0
18932,0,37.0,1,0,3.0
18933,0,39.0,1,0,3.0
18935,1,40.0,1,0,3.0
18936,0,36.0,1,0,3.0
18937,0,48.0,1,0,3.0
18938,0,33.5,1,0,3.0
18939,0,33.0,1,0,3.0
18940,0,31.5,1,0,3.0
18941,0,31.0,1,0,3.0
18942,0,42.0,1,0,3.0
18943,0,32.0,1,0,3.0
18944,1,40.0,1,0,3.0
18945,0,32.0,1,0,3.0
18946,0,29.0,1,0,3.0
18947,0,36.0,1,0,3.0
18948,1,26.0,1,1,3.0
18949,0,36.0,-1,0,3.0
18950,0,45.0,1,0,3.0
18951,0,44.0,1,0,3.0
18952,0,44.0,1,0,3.0
18953,1,43.0,1,0,3.0
18954,0,35.0,1,0,3.0
18955,0,36.0,1,0,3.0
18956,0,41.0,1,0,3.0
18957,0,30.5,-1,1,3.0
18958,1,41.0,1,0,3.0
18959,1,38.0,1,1,3.0
18960,1,35.0,1,0,3.0
18961,0,20.0,1,0,3.0
18962,1,45.0,1,0,3.0
18963,0,33.0,1,0,3.0
18964,1,32.0,1,0,3.0
18965,1,32.0,1,1,3.0
18966,1,35.0,1,0,3.0
18967,1,36.0,1,0,3.0
18968,1,37.0,1,0,3.0
18969,0,43.0,1,0,3.0
18970,1,28.0,1,1,3.0
18971,0,31.5,1,0,3.0
18972,1,30.0,1,1,3.0
18973,0,33.0,1,1,3.0
18974,1,40.0,1,0,3.0
18975,1,26.0,1,0,3.0
18976,0,41.0,1,0,3.0
18977,0,11.0,-1,1,3.0
18978,1,39.0,1,0,3.0
18980,0,36.0,1,0,3.0
18981,0,35.0,1,0,3.0
18982,1,37.0,1,0,3.0
18983,1,36.0,1,0,3.0
18984,0,36.0,1,0,3.0
18985,1,36.0,1,0,3.0
18986,1,38.0,1,0,3.0
18987,0,46.0,1,0,3.0
18988,0,39.5,1,0,3.0
18989,0,43.0,1,0,3.0
18990,1,35.0,1,0,3.0
18991,0,28.0,1,1,3.0
18992,0,39.0,1,0,3.0
18993,0,34.0,1,0,3.0
18994,1,31.5,1,0,3.0
18995,0,32.0,1,0,3.0
18996,0,36.0,1,0,3.0
18997,0,37.0,1,0,3.0
18998,1,43.0,1,0,3.0
18999,0,35.5,1,0,3.0
19000,1,33.0,1,1,3.0
19001,0,39.0,1,0,3.0
19002,0,40.0,1,0,3.0
19003,0,39.0,1,0,3.0
19005,1,42.0,1,1,3.0
19006,1,32.0,1,0,3.0
19007,1,38.0,1,0,3.0
19008,1,34.5,1,0,3.0
19009,0,34.0,1,0,3.0
19011,1,33.0,1,0,3.0
19012,0,32.5,1,0,3.0
19013,0,34.5,1,0,3.0
19014,0,37.0,1,0,3.0
19015,1,36.0,1,0,3.0
19016,1,35.0,-1,1,3.0
19017,1,35.0,1,0,3.0
19018,0,38.0,1,0,3.0
19019,0,40.0,1,0,3.0
19021,0,38.0,1,0,3.0
19022,0,37.0,1,1,3.0
19023,0,37.0,1,0,3.0
19024,0,36.0,1,0,3.0
19025,0,43.0,1,0,3.0
19026,0,36.0,1,0,3.0
19027,1,33.0,1,1,3.0
19028,1,31.5,-1,0,3.0
19030,0,31.3,1,0,3.0
19031,0,42.0,1,0,3.0
19032,0,35.0,1,0,3.0
19033,1,25.0,1,0,3.0
19034,0,32.5,1,1,3.0
19035,0,38.0,1,0,3.0
19036,1,39.0,1,0,3.0
19037,0,37.0,1,1,3.0
19038,0,40.0,1,0,3.0
19039,1,33.0,1,0,3.0
19040,0,36.0,1,0,3.0
19041,0,40.0,1,0,3.0
19043,0,24.0,-1,1,3.0
19044,1,42.0,1,0,3.0
19045,1,35.0,1,1,3.0
19046,0,24.5,1,1,3.0
19047,1,31.0,1,0,3.0
19048,1,36.0,1,1,3.0
19049,1,44.0,1,0,3.0
19051,1,36.0,1,0,3.0
19052,0,31.0,1,0,3.0
19053,0,35.0,1,0,3.0
19054,0,40.0,1,0,3.0
19055,0,39.0,1,0,3.0
19056,0,33.0,-1,1,3.0
19057,0,39.0,1,1,3.0
19058,0,37.0,1,0,3.0
19059,0,33.0,1,1,3.0
19060,1,37.5,1,1,3.0
19061,0,39.0,1,0,3.0
19062,0,36.0,1,0,3.0
19063,0,45.0,1,0,3.0
19064,0,38.0,1,0,3.0
19065,0,35.0,1,0,3.0
19066,1,35.0,1,0,3.0
19067,0,46.0,1,0,3.0
19068,0,25.0,1,1,3.0
19069,1,35.0,1,0,3.0
19070,0,47.0,1,0,3.0
19071,1,36.0,1,1,3.0
19072,0,37.0,1,0,3.0
19073,0,35.0,1,0,3.0
19074,1,33.0,-1,0,3.0
19075,0,35.0,1,0,3.0
19076,1,40.0,1,0,3.0
19077,0,38.0,1,0,3.0
19078,1,37.0,1,0,3.0
19079,1,38.0,1,0,3.0
19080,1,42.0,1,0,3.0
19081,0,37.0,1,0,3.0
19082,0,40.0,1,0,3.0
19083,0,37.0,1,0,3.0
19084,1,34.0,1,0,3.0
19085,0,36.0,1,0,3.0
19086,0,42.0,1,1,3.0
19087,1,44.0,1,0,3.0
19088,0,39.0,1,0,3.0
19089,0,30.0,1,0,3.0
19090,1,33.0,1,0,3.0
19091,0,35.0,1,0,3.0
19092,0,39.0,1,0,3.0
19093,0,37.0,-1,0,3.0
19094,1,36.0,1,1,3.0
19095,0,36.0,1,0,3.0
19096,1,34.0,1,0,3.0
19097,0,36.0,1,0,3.0
19098,1,34.0,1,0,3.0
19099,0,41.0,1,0,3.0
19100,0,38.0,1,0,3.0
19101,0,41.0,1,0,3.0
19102,0,38.0,1,0,3.0
19103,0,37.0,1,0,3.0
19104,0,44.0,1,0,3.0
19105,0,37.0,1,0,3.0
19106,0,41.0,1,0,3.0
19107,0,33.0,1,0,3.0
19109,0,43.0,1,0,3.0
19110,1,47.0,1,0,3.0
19111,1,36.0,1,0,3.0
19113,0,36.0,1,1,3.0
19114,0,30.0,1,0,3.0
19116,1,29.0,1,0,3.0
19117,0,30.0,-1,0,3.0
19118,0,24.7,1,0,3.0
19119,0,35.0,1,1,3.0
19120,0,30.5,1,0,3.0
19121,1,19.0,-1,1,3.0
19122,1,42.0,1,0,3.0
19123,0,38.0,1,0,3.0
19124,1,30.5,-1,1,3.0
19125,0,42.5,1,0,3.0
19126,0,34.0,1,0,3.0
19127,1,38.0,1,0,3.0
19128,0,44.0,1,0,3.0
19129,1,37.5,1,0,3.0
19130,1,36.0,1,0,3.0
19132,1,42.0,1,0,3.0
19133,1,33.0,1,0,3.0
19134,1,35.0,1,0,3.0
19135,1,36.0,1,0,3.0
19137,1,29.0,1,1,3.0
19138,1,38.0,1,0,3.0
19139,0,37.0,1,0,3.0
19140,1,37.0,1,0,3.0
19141,1,39.0,1,1,3.0
19142,0,34.0,1,0,3.0
19143,1,35.0,1,0,3.0
19145,1,39.0,1,0,3.0
19146,0,39.0,1,0,3.0
19147,0,36.0,1,0,3.0
19148,0,25.0,1,0,3.0
19149,1,33.0,1,0,3.0
19150,0,33.0,1,0,3.0
19151,0,43.0,1,0,3.0
19152,0,38.0,1,0,3.0
19153,0,33.0,1,0,3.0
19154,1,29.0,1,0,3.0
19155,0,38.0,1,0,3.0
19156,1,35.0,1,1,3.0
19158,1,24.0,1,1,3.0
19159,0,42.0,1,0,3.0
19160,0,36.0,1,1,3.0
19161,1,31.0,1,1,3.0
19162,0,34.0,1,0,3.0
19164,0,39.0,1,0,3.0
19165,0,39.0,1,1,3.0
19166,0,36.0,1,0,3.0
19167,1,38.0,1,0,3.0
19169,0,42.0,1,0,3.0
19170,0,35.0,1,1,3.0
19171,0,39.0,1,1,3.0
19172,1,42.0,1,0,3.0
19173,0,37.0,1,0,3.0
19174,1,35.0,1,0,3.0
19175,0,37.0,1,0,3.0
19176,0,35.0,1,0,3.0
19177,0,46.0,1,1,3.0
19178,0,28.0,1,1,3.0
19179,1,40.0,1,0,3.0
19180,0,29.5,1,0,3.0
19181,1,44.0,1,0,3.0
19182,0,46.0,1,0,3.0
19183,0,32.3,1,0,3.0
19184,0,21.5,-1,1,3.0
19185,1,24.0,-1,1,3.0
19186,0,33.5,1,0,3.0
19187,1,44.0,1,1,3.0
19188,0,34.0,1,0,3.0
19189,0,34.0,1,0,3.0
19190,0,39.0,1,0,3.0
19191,1,30.0,1,0,3.0
19192,1,31.0,1,0,3.0
19193,0,34.0,-1,0,3.0
19194,1,42.0,1,0,3.0
19195,1,27.0,1,1,3.0
19196,1,34.0,1,0,3.0
19197,0,35.0,1,0,3.0
19198,0,39.0,1,0,3.0
19199,0,30.0,1,1,3.0
19200,0,42.0,1,0,3.0
19202,1,42.0,1,0,3.0
19203,1,37.0,1,1,3.0
19204,0,45.0,1,0,3.0
19205,0,31.5,1,0,3.0
19206,1,33.0,1,0,3.0
19207,1,39.0,1,0,3.0
19208,1,23.0,1,0,3.0
19209,0,40.0,1,1,3.0
19210,0,43.0,1,1,3.0
19211,0,32.0,1,0,3.0
19212,0,36.0,1,0,3.0
19213,1,29.5,1,1,3.0
19214,0,44.0,1,0,3.0
19215,1,37.0,1,1,3.0
19216,0,41.0,1,0,3.0
19217,0,36.0,1,0,3.0
19218,0,34.0,1,0,3.0
19220,1,34.0,1,0,3.0
19221,0,36.0,1,0,3.0
19222,1,34.0,1,0,3.0
19223,0,33.0,1,0,3.0
19224,1,38.0,1,0,3.0
19225,1,30.7,1,0,3.0
19226,0,34.0,1,0,3.0
19227,0,32.0,1,0,3.0
19228,1,33.0,1,0,3.0
19229,0,44.0,1,0,3.0
19230,0,40.0,1,0,3.0
19231,0,39.0,1,1,3.0
19232,1,21.0,1,1,3.0
19233,1,29.5,1,0,3.0
19234,0,44.0,1,1,3.0
19235,0,39.0,1,0,3.0
19236,1,33.5,1,0,3.0
19237,0,40.0,1,0,3.0
19238,1,32.0,1,0,3.0
19239,1,26.5,-1,1,3.0
19240,1,39.0,-1,0,3.0
19241,0,34.0,1,0,3.0
19242,0,39.0,1,0,3.0
19243,0,25.0,-1,0,3.0
19244,0,45.0,1,0,3.0
19246,1,36.5,1,1,3.0
19247,0,42.0,1,0,3.0
19248,0,37.5,1,0,3.0
19249,1,44.0,1,0,3.0
19250,1,40.0,1,0,3.0
19251,1,36.0,1,0,3.0
19252,0,37.0,1,0,3.0
19253,1,32.0,1,0,3.0
19254,0,33.0,1,0,3.0
19255,0,33.0,1,0,3.0
19256,1,31.5,1,0,3.0
19257,0,30.0,1,0,3.0
19258,1,24.5,1,1,3.0
19259,1,37.0,1,0,3.0
19260,1,27.3,1,0,3.0
19261,0,32.0,1,0,3.0
19262,0,42.0,1,0,3.0
19263,1,43.0,1,0,3.0
19264,0,37.0,1,0,3.0
19266,1,41.0,1,0,3.0
19267,1,28.0,1,0,3.0
19268,1,31.0,1,0,3.0
19269,0,32.5,1,0,3.0
19270,1,43.0,1,0,3.0
19273,1,43.0,1,0,3.0
19274,0,31.0,1,0,3.0
19275,0,28.0,1,0,3.0
19276,1,36.5,1,0,3.0
19277,0,33.0,1,0,3.0
19278,0,36.0,1,0,3.0
19279,1,37.0,1,0,3.0
19280,0,39.0,1,0,3.0
19281,0,42.0,1,0,3.0
19282,0,39.0,-1,0,3.0
19283,1,29.0,-1,1,3.0
19284,0,42.0,1,0,3.0
19285,1,35.0,1,0,3.0
19286,0,38.0,1,1,3.0
19287,0,40.0,1,0,3.0
19288,1,34.0,1,0,3.0
19289,1,46.0,1,0,3.0
19290,0,35.5,1,0,3.0
19291,0,42.0,1,0,3.0
19292,0,47.0,1,0,3.0
19293,0,38.5,1,0,3.0
19294,1,38.0,1,0,3.0
19295,0,37.0,1,0,3.0
19296,0,28.0,1,0,3.0
19297,0,46.0,1,0,3.0
19298,1,44.0,1,1,3.0
19299,1,38.5,1,0,3.0
19300,0,38.0,1,0,3.0
19301,0,34.0,1,1,3.0
19302,0,25.5,1,1,3.0
19303,0,38.0,1,0,3.0
19304,1,32.0,1,0,3.0
19305,0,31.0,1,1,3.0
19306,0,39.0,1,0,3.0
19307,0,40.0,1,0,3.0
19308,1,38.0,1,0,3.0
19309,1,39.0,1,0,3.0
19310,0,44.0,1,0,3.0
19311,0,28.0,1,1,3.0
19312,0,35.0,1,0,3.0
19313,0,33.0,1,0,3.0
19314,1,39.0,1,0,3.0
19316,1,42.0,1,1,3.0
19317,1,20.0,-1,0,3.0
19319,0,36.0,1,0,3.0
19320,0,44.0,1,0,3.0
19322,1,38.0,1,0,3.0
19323,0,37.0,1,0,3.0
19324,1,45.0,1,0,3.0
19325,0,36.0,1,0,3.0
19326,1,40.0,1,1,3.0
19327,0,46.0,1,0,3.0
19328,0,36.0,1,0,3.0
19329,0,37.0,1,0,3.0
19330,0,41.0,1,0,3.0
19331,1,23.7,-1,1,3.0
19332,1,35.0,1,0,3.0
19333,0,31.0,1,0,3.0
19334,1,34.0,1,0,3.0
19335,0,33.0,1,0,3.0
19336,0,33.0,1,0,3.0
19337,1,36.0,1,1,3.0
19338,0,42.0,1,0,3.0
19340,1,31.0,1,0,3.0
19341,0,30.5,1,0,3.0
19342,0,32.0,1,0,3.0
19343,0,31.0,1,1,3.0
19345,0,38.0,1,0,3.0
19346,0,41.0,1,0,3.0
19347,0,41.0,1,0,3.0
19348,1,32.0,1,0,3.0
19349,0,36.0,1,0,3.0
19350,0,24.0,1,1,3.0
19351,1,38.0,1,0,3.0
19352,1,35.0,1,0,3.0
19353,0,38.0,1,0,3.0
19355,0,36.0,1,0,3.0
19356,0,33.0,1,0,3.0
19357,0,28.5,1,0,3.0
19358,1,36.0,1,0,3.0
19359,0,34.0,1,0,3.0
19360,0,45.0,1,0,3.0
19361,1,42.0,1,0,3.0
19362,0,36.0,1,0,3.0
19363,1,31.0,-1,0,3.0
19364,0,41.0,1,0,3.0
19365,0,38.0,1,0,3.0
19366,0,42.0,1,0,3.0
19368,0,38.0,1,0,3.0
19369,0,36.5,1,0,3.0
19370,1,29.5,-1,0,3.0
19371,0,45.0,1,1,3.0
19372,0,48.0,1,0,3.0
19373,1,39.0,1,1,3.0
19374,1,35.5,1,0,3.0
19375,0,39.0,1,0,3.0
19376,1,34.0,-1,0,3.0
19377,1,32.0,1,0,3.0
19378,0,35.0,1,0,3.0
19379,0,43.0,1,0,3.0
19380,1,38.0,1,0,3.0
19381,0,38.5,1,0,3.0
19382,0,34.0,1,0,3.0
19383,1,39.0,1,0,3.0
19384,0,35.0,1,0,3.0
19385,0,44.0,1,0,3.0
19386,0,32.0,1,1,3.0
19387,0,40.0,1,0,3.0
19388,0,33.0,1,0,3.0
19389,0,41.0,1,0,3.0
19390,1,36.0,1,0,3.0
19391,0,34.0,1,0,3.0
19392,1,26.0,1,0,3.0
19393,1,31.0,1,0,3.0
19394,0,40.0,1,0,3.0
19395,1,35.0,1,1,3.0
19396,0,35.0,1,1,3.0
19397,1,34.0,1,0,3.0
19399,0,33.0,1,0,3.0
19400,0,44.0,1,0,3.0
19401,0,36.0,1,0,3.0
19402,1,38.0,1,0,3.0
19403,0,36.0,1,0,3.0
19404,1,40.0,1,0,3.0
19406,0,43.0,1,0,3.0
19407,0,40.0,1,0,3.0
19408,0,34.0,1,0,3.0
19409,0,43.0,1,0,3.0
19410,0,33.0,1,0,3.0
19411,1,35.0,1,0,3.0
19412,0,34.0,1,0,3.0
19413,0,39.0,1,0,3.0
19414,1,32.0,1,0,3.0
19415,0,36.0,1,0,3.0
19416,0,42.0,1,0,3.0
19417,1,42.0,1,0,3.0
19418,0,38.0,1,0,3.0
19419,0,37.0,1,1,3.0
19420,1,39.0,1,0,3.0
19421,1,38.0,1,0,3.0
19422,0,34.0,1,0,3.0
19423,1,28.0,1,0,3.0
19424,0,44.0,1,0,3.0
19425,1,32.5,1,0,3.0
19426,0,30.7,1,0,3.0
19427,0,41.0,1,0,3.0
19428,1,35.0,1,0,3.0
19429,1,31.0,1,0,3.0
19430,1,30.0,1,1,3.0
19431,1,33.5,1,0,3.0
19432,0,37.0,1,0,3.0
19433,0,44.0,1,0,3.0
19435,1,25.5,1,1,3.0
19436,0,37.0,1,0,3.0
19437,1,35.0,1,1,3.0
19438,0,35.0,1,0,3.0
19439,0,30.0,1,0,3.0
19440,1,33.0,1,0,3.0
19441,0,45.0,1,0,3.0
19442,1,38.0,1,0,3.0
19443,0,37.0,1,0,3.0
19444,1,40.0,1,0,3.0
19445,1,40.0,1,0,3.0
19446,1,40.0,1,0,3.0
19447,1,32.0,1,1,3.0
19448,1,39.5,1,0,3.0
19449,1,35.0,1,0,3.0
19450,0,35.0,1,0,3.0
19451,0,44.0,1,0,3.0
19452,0,48.0,1,0,3.0
19453,0,30.5,1,0,3.0
19454,0,35.0,1,0,3.0
19455,0,44.0,1,0,3.0
19456,1,37.0,1,0,3.0
19457,1,31.0,1,0,3.0
19458,1,37.0,1,0,3.0
19459,0,35.0,1,0,3.0
19460,0,32.0,1,1,3.0
19461,1,22.0,-1,1,3.0
19462,1,44.0,1,1,3.0
19463,0,34.0,1,0,3.0
19464,0,37.0,1,0,3.0
19465,0,36.0,1,1,3.0
19467,1,39.0,1,0,3.0
19468,0,33.0,1,0,3.0
19469,0,37.0,1,0,3.0
19471,1,23.0,1,1,3.0
19472,0,31.0,1,1,3.0
19474,1,35.5,1,0,3.0
19475,1,39.5,1,0,3.0
19476,0,30.0,1,0,3.0
19477,1,37.0,1,0,3.0
19478,0,40.0,1,0,3.0
19479,0,38.0,1,0,3.0
19480,0,43.0,1,0,3.0
19481,0,37.0,1,0,3.0
19482,0,32.0,1,0,3.0
19483,1,40.0,1,0,3.0
19484,0,34.0,1,0,3.0
19485,1,31.0,1,0,3.0
19486,0,37.0,1,0,3.0
19487,0,31.0,1,0,3.0
19488,0,37.0,1,0,3.0
19489,1,28.5,1,1,3.0
19491,0,37.0,1,0,3.0
19492,0,30.0,1,1,3.0
19493,1,33.0,1,1,3.0
19494,0,36.0,1,1,3.0
19495,1,38.0,1,0,3.0
19496,1,40.0,1,0,3.0
19497,1,42.0,1,0,3.0
19498,1,37.0,1,1,3.0
19499,1,26.0,-1,1,3.0
19500,0,42.0,1,0,3.0
19501,0,44.0,1,1,3.0
19502,0,39.0,1,1,3.0
19503,0,33.0,-1,0,3.0
19504,0,37.0,1,0,3.0
19505,0,33.0,1,1,3.0
19506,0,32.0,1,0,3.0
19507,1,35.0,1,0,3.0
19508,0,36.0,1,0,3.0
19509,0,34.0,1,1,3.0
19511,0,42.0,1,0,3.0
19512,1,40.0,1,0,3.0
19513,1,36.0,1,1,3.0
19514,0,38.0,1,0,3.0
19515,1,37.0,-1,0,3.0
19516,0,38.0,1,0,3.0
19517,0,33.0,1,0,3.0
19518,0,35.0,1,0,3.0
19519,1,38.0,1,0,3.0
19520,0,38.0,1,0,3.0
19521,1,39.0,1,0,3.0
19522,0,38.5,1,0,3.0
19523,0,43.0,1,1,3.0
19525,1,33.0,1,1,3.0
19526,1,44.0,1,0,3.0
19528,0,34.0,1,0,3.0
19529,1,37.0,1,1,3.0
19530,1,38.0,1,0,3.0
19531,0,37.0,1,0,3.0
19532,0,46.0,1,0,3.0
19533,0,37.0,1,0,3.0
19534,0,41.0,1,0,3.0
19535,1,26.5,1,1,3.0
19536,0,34.0,1,0,3.0
19537,0,25.0,1,1,3.0
19538,1,36.5,1,0,3.0
19539,0,40.0,1,0,3.0
19540,0,39.0,1,0,3.0
19542,0,39.0,1,0,3.0
19543,0,33.0,1,0,3.0
19544,0,42.0,1,0,3.0
19545,1,35.0,1,0,3.0
19546,0,20.0,-1,1,3.0
19547,0,38.0,1,0,3.0
19548,1,29.0,1,0,3.0
19549,0,35.0,1,0,3.0
19550,0,33.5,1,0,3.0
19551,0,40.0,1,0,3.0
19552,1,41.0,1,0,3.0
19553,0,40.0,1,0,3.0
19554,0,43.0,1,0,3.0
19555,0,42.0,-1,0,3.0
19556,1,31.0,1,0,3.0
19557,0,36.0,1,0,3.0
19558,1,36.0,1,0,3.0
19559,1,35.0,1,0,3.0
19560,0,36.0,1,0,3.0
19561,0,37.0,1,1,3.0
19562,0,40.0,1,0,3.0
19563,1,38.0,1,0,3.0
19565,1,41.0,1,0,3.0
19566,0,40.0,1,0,3.0
19567,0,34.0,1,0,3.0
19568,0,31.0,1,1,3.0
19569,1,36.0,1,0,3.0
19570,0,34.0,1,0,3.0
19571,1,41.0,1,0,3.0
19573,0,39.0,1,0,3.0
19574,0,38.0,1,0,3.0
19575,1,38.0,1,1,3.0
19576,0,41.0,1,0,3.0
19577,0,42.0,1,0,3.0
19578,1,35.0,-1,0,3.0
19579,1,37.0,1,0,3.0
19580,0,40.0,1,0,3.0
19581,1,33.0,1,0,3.0
19582,0,33.0,1,0,3.0
19583,0,41.0,1,0,3.0
19585,1,32.0,1,0,3.0
19586,1,36.0,1,0,3.0
19587,1,40.0,1,0,3.0
19588,0,41.0,1,0,3.0
19589,0,36.0,1,1,3.0
19590,1,33.0,1,1,3.0
19591,0,40.0,1,1,3.0
19592,0,35.0,1,1,3.0
19593,1,36.0,1,0,3.0
19594,1,32.0,1,0,3.0
19595,0,44.0,1,0,3.0
19596,0,43.0,1,0,3.0
19597,0,37.0,1,0,3.0
19598,1,37.0,1,0,3.0
19599,0,38.0,1,0,3.0
19600,0,28.0,1,1,3.0
19601,0,42.0,1,0,3.0
19602,0,32.0,1,0,3.0
19603,1,35.0,1,0,3.0
19604,0,39.0,1,0,3.0
19605,0,41.0,1,0,3.0
19606,0,40.0,1,0,3.0
19607,1,33.0,1,1,3.0
19608,1,29.0,1,0,3.0
19609,1,39.0,1,0,3.0
19610,1,45.0,1,0,3.0
19611,0,42.0,1,0,3.0
19612,1,44.0,1,1,3.0
19613,0,37.0,1,0,3.0
19614,1,34.0,1,1,3.0
19615,0,37.0,1,1,3.0
19616,0,39.0,1,0,3.0
19617,1,46.0,1,0,3.0
19618,0,26.5,1,0,3.0
19620,1,42.0,1,1,3.0
19621,1,39.0,1,0,3.0
19622,0,37.0,1,1,3.0
19623,1,38.0,1,0,3.0
19624,1,39.0,1,0,3.0
19625,1,29.5,1,0,3.0
19626,0,41.0,1,0,3.0
19627,1,29.0,1,1,3.0
19628,0,42.0,1,0,3.0
19629,0,40.0,1,0,3.0
19630,1,47.0,1,0,3.0
19631,1,36.0,1,0,3.0
19632,1,45.0,1,0,3.0
19633,1,40.0,1,0,3.0
19634,1,31.0,1,1,3.0
19635,0,42.0,1,0,3.0
19636,0,33.0,1,0,3.0
19637,0,36.0,1,0,3.0
19638,0,36.0,1,1,3.0
19639,0,40.0,1,0,3.0
19640,0,31.0,1,0,3.0
19641,0,29.5,1,0,3.0
19642,0,38.0,1,0,3.0
19643,1,37.5,1,0,3.0
19644,1,42.0,1,1,3.0
19645,0,34.0,1,0,3.0
19646,0,45.0,1,0,3.0
19647,1,27.7,1,1,3.0
19648,1,33.0,1,0,3.0
19650,1,26.0,1,1,3.0
19651,1,37.0,1,0,3.0
19652,1,43.0,1,0,3.0
19653,1,38.0,1,0,3.0
19654,0,23.5,-1,1,3.0
19655,0,36.0,1,0,3.0
19656,1,37.0,1,0,3.0
19657,1,35.0,1,0,3.0
19658,1,38.0,1,0,3.0
19659,0,39.0,1,0,3.0
19660,1,42.0,1,0,3.0
19661,0,32.0,1,0,3.0
19662,0,39.0,1,0,3.0
19663,0,44.0,1,0,3.0
19664,1,32.0,1,0,3.0
19665,0,39.0,1,0,3.0
19666,1,33.5,1,0,3.0
19667,0,42.0,1,0,3.0
19668,0,27.0,1,1,3.0
19669,0,30.0,1,1,3.0
19670,1,38.0,1,1,3.0
19671,1,32.0,1,0,3.0
19672,0,42.0,1,0,3.0
19673,0,35.0,1,0,3.0
19674,1,31.0,1,0,3.0
19675,0,36.0,1,0,3.0
19676,0,40.0,1,0,3.0
19677,0,40.0,1,1,3.0
19678,0,38.0,1,0,3.0
19679,0,41.0,1,0,3.0
19680,0,44.0,1,0,3.0
19681,1,42.0,1,0,3.0
19682,0,21.0,1,1,3.0
19683,1,20.0,1,1,3.0
19684,1,41.0,1,1,3.0
19686,0,43.0,1,0,3.0
19687,0,35.5,1,1,3.0
19688,0,37.0,1,0,3.0
19690,1,48.0,1,1,3.0
19691,0,36.5,1,0,3.0
19692,0,34.0,1,0,3.0
19694,0,42.0,1,0,3.0
19695,0,32.0,1,0,3.0
19696,0,35.0,1,0,2.6
19697,0,31.0,1,1,2.6
19698,0,25.0,1,0,2.6
19699,0,36.0,1,0,2.6
19700,0,26.0,-1,0,2.6
19701,1,27.0,-1,1,2.6
19702,1,23.0,1,1,2.6
19703,1,40.0,1,0,2.6
19704,0,38.0,1,0,2.6
19705,1,34.0,1,0,2.6
19706,0,31.0,-1,1,2.6
19707,0,36.0,1,0,2.6
19708,0,35.3,1,0,2.6
19709,0,30.5,1,0,2.6
19710,1,29.5,1,1,2.6
19711,0,45.0,1,0,2.6
19712,1,24.0,1,1,2.6
19713,0,36.0,1,0,2.6
19714,0,30.0,1,0,2.6
19715,0,33.0,1,0,2.6
19716,1,23.0,1,1,2.6
19717,0,35.0,1,0,2.6
19718,1,28.0,1,1,2.6
19719,0,42.0,1,0,2.6
19720,0,43.0,1,1,2.6
19721,1,23.5,1,1,2.6
19722,0,36.0,1,0,2.6
19723,0,39.0,1,0,2.6
19724,1,31.5,-1,0,2.6
19725,0,25.0,-1,1,2.6
19726,0,39.0,1,1,2.6
19727,0,42.0,1,0,2.6
19728,0,32.0,1,1,2.6
19729,0,32.0,1,1,2.6
19730,0,44.0,1,0,2.6
19731,0,43.0,1,0,2.6
19732,0,31.0,1,1,2.6
19733,0,27.0,1,0,2.6
19734,1,40.5,1,0,2.6
19735,0,41.0,1,0,2.6
19736,1,33.0,-1,1,2.6
19737,0,33.5,1,1,2.6
19738,0,27.0,1,0,2.6
19739,1,23.5,1,1,2.6
19740,1,39.5,1,1,2.6
19741,1,39.0,1,0,2.6
19742,0,39.0,1,0,2.6
19743,0,40.5,1,0,2.6
19744,0,36.0,1,0,2.6
19745,0,34.0,1,1,2.6
19746,0,39.0,1,0,2.6
19747,0,43.0,1,0,2.6
19748,1,36.0,1,0,2.6
19749,0,40.0,1,0,2.6
19750,1,24.7,1,1,2.6
19751,0,37.0,1,0,2.6
19753,0,29.5,-1,1,2.6
19754,0,35.0,1,0,2.6
19755,0,26.0,1,0,2.6
19756,0,38.0,1,0,2.6
19757,1,35.0,1,0,2.6
19758,0,30.0,1,1,2.6
19759,1,32.0,-1,0,2.6
19761,1,30.0,-1,1,2.6
19762,0,31.0,1,1,2.6
19763,0,39.0,1,0,2.6
19764,0,37.0,1,0,2.6
19765,0,33.0,1,1,2.6
19766,0,40.0,1,0,2.6
19767,1,30.0,-1,1,2.6
19768,0,37.0,1,0,2.6
19769,0,39.0,1,0,2.6
19770,0,38.0,1,0,2.6
19771,1,25.0,1,1,2.6
19772,0,29.0,-1,1,2.6
19773,0,42.0,1,0,2.6
19774,0,45.0,1,0,2.6
19775,1,34.5,1,1,2.6
19776,1,33.5,-1,1,2.6
19777,0,36.0,1,0,2.6
19779,0,47.0,1,0,2.6
19780,0,22.0,1,1,2.6
19781,0,37.0,1,0,2.6
19782,1,36.0,-1,0,2.6
19783,0,39.0,1,0,2.6
19784,0,40.0,1,0,2.6
19785,0,40.0,1,0,2.6
19786,0,45.0,-1,0,2.6
19787,0,38.0,1,1,2.6
